Volatility 3 Framework 2.7.0

Offset	Name	Size
0xde01324870c0	\Windows\System32\spool\drivers\W32X86\PCC	216
0xde0132487570	\Windows\Temp\FXSTIFFDebugLogFile.txt	216
0xde0132487700	\Users\hcsc\AppData\Local\Microsoft\OneDrive\21.220.1024.0005\UpdateRingSettings.dll	216
0xde0132487a20	\$Directory	216
0xde0132487d40	\Windows\System32\spool\drivers\x64\3\FXSAPI.DLL	216
0xde0132487ed0	\Users\hcsc\AppData\Local\Microsoft\OneDrive\21.220.1024.0005\LoggingPlatform.dll	216
0xde01324881f0	\Windows\System32\spool\drivers\x64\3\FXSRES.DLL	216
0xde0132488510	\Users\hcsc\AppData\Local\Microsoft\OneDrive\21.220.1024.0005\Qt5Widgets.dll	216
0xde01324886a0	\Windows\SysWOW64\xmllite.dll	216
0xde0132488830	\CMApi	216
0xde0132488b50	\Windows\SysWOW64\Windows.Web.dll	216
0xde0132488ce0	\Windows\System32\spool\drivers\x64\PCC	216
0xde0132489190	\Windows\WinSxS\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.19041.1110_none_60b5254171f9507e	216
0xde0132489640	\Windows\Temp\FXSAPIDebugLogFile.txt	216
0xde01324897d0	\Windows\WinSxS\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.19041.1110_none_60b5254171f9507e	216
0xde0132489960	\$Directory	216
0xde0132489c80	\$Directory	216
0xde0132489e10	\$Directory	216
0xde013248a2c0	\$Directory	216
0xde013248a450	\ProgramData\Microsoft\EdgeUpdate\Log\MicrosoftEdgeUpdate.log	216
0xde013248a5e0	\$Directory	216
0xde013248a770	\Users\hcsc\AppData\Local\Microsoft\OneDrive\21.220.1024.0005\libssl-1_1.dll	216
0xde013248a900	\$Directory	216
0xde013248aa90	\Program Files (x86)\Microsoft\EdgeUpdate\1.3.185.27	216
0xde013248ac20	\Windows\SysWOW64\credui.dll	216
0xde013248b0d0	\Windows\System32\PrinterCleanupTask.dll	216
0xde013248b3f0	\SwDevice	216
0xde013248b580	\Windows\System32\spool\V4Dirs\45C31FEE-D67F-4C88-9696-FEF5E2042951\9a072afe.BUD	216
0xde013248b8a0	\Windows\System32\DriverStore\FileRepository\PRNMS0~1.INF\Amd64\PrintConfig.dll	216
0xde013248ba30	\Users\hcsc\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2024-03-26.2303.3572.1.aodl	216
0xde013248bbc0	\Program Files (x86)\Microsoft\EdgeUpdate\1.3.185.27\msedgeupdateres_en.dll	216
0xde013248c200	\Windows\System32\spool\drivers\x64\PCC	216
0xde013248c520	\Windows\System32\spool\drivers\x64\PCC	216
0xde013248c840	\Users\hcsc\AppData\Local\Microsoft\Windows\Caches\{3DA71D5A-20CC-432F-A115-DFE92379E91F}.3.ver0x0000000000000005.db	216
0xde013248c9d0	\Users\hcsc\AppData\Local\Microsoft\OneDrive\OneDrive.exe	216
0xde013248cb60	\Windows\System32\spool\drivers\x64\PCC	216
0xde013248ccf0	\$Directory	216
0xde013248ce80	\Windows\System32\spool\drivers\x64\PCC	216
0xde013248d1a0	\Windows\System32\spool\drivers\x64\PCC	216
0xde013248d970	\$CachedWriteThrough	216
0xde013248dc90	\$Directory	216
0xde013248e140	\Program Files (x86)\Microsoft\EdgeUpdate\MicrosoftEdgeUpdate.exe	216
0xde013248e2d0	\Windows\appcompat\Programs\Amcache.hve.tmp.LOG2	216
0xde013248e460	\Users\hcsc\AppData\Local\Microsoft\OneDrive\21.220.1024.0005\OneDriveTelemetryStable.dll	216
0xde013248e910	\Windows\System32\winlogon.exe	216
0xde013248eaa0	\Users\hcsc\AppData\Local\Microsoft\OneDrive\21.220.1024.0005\Qt5WinExtras.dll	216
0xde013248ec30	\Windows\System32\normnfkc.nls	216
0xde013248edc0	\Windows\SysWOW64\powrprof.dll	216
0xde013248f270	\Windows\appcompat\Programs\Amcache.hve.tmp.LOG1	216
0xde013248f8b0	\$Directory	216
0xde013248fa40	\$Directory	216
0xde013248fd60	\Users\hcsc\AppData\Local\Microsoft\OneDrive\21.220.1024.0005\WnsClientApi.dll	216
0xde0132490080	\Windows\SysWOW64\sfc.dll	216
0xde0132490210	\Windows\SysWOW64\winmm.dll	216
0xde01324903a0	\Windows	216
0xde0132490530	\Windows\appcompat\Programs\Amcache.hve.tmp	216
0xde01324906c0	\$Directory	216
0xde0132490850	\Users\hcsc\AppData\Local\Microsoft\Windows\Caches\{3DA71D5A-20CC-432F-A115-DFE92379E91F}.3.ver0x0000000000000006.db	216
0xde0132490d00	\Windows\SysWOW64\msxml6r.dll	216
0xde0132490e90	\Windows\System32\winevt\Logs\Microsoft-Windows-Known Folders API Service.evtx	216
0xde01324911b0	\$Directory	216
0xde0132491340	\Windows\SysWOW64\WinTypes.dll	216
0xde01324914d0	\$ConvertToNonresident	216
0xde01324917f0	\Windows\SysWOW64\BCP47Langs.dll	216
0xde0132491980	\$Directory	216
0xde0132491b10	\Windows\System32\drprov.dll	216
0xde0132491e30	\Windows\System32\spool\drivers\W32X86\PCC	216
0xde0132492150	\$ConvertToNonresident	216
0xde01324922e0	\Windows\System32\ntlanman.dll	216
0xde0132492470	\Windows\System32\spool\drivers\x64\3\PrintConfig.dll	216
0xde0132492600	\Windows\SysWOW64\sxs.dll	216
0xde0132492790	\Windows\System32\spool\drivers\W32X86\PCC	216
0xde0132492ab0	\CMApi	216
0xde0132492c40	\$Directory	216
0xde01324930f0	\Windows\SysWOW64\msIso.dll	216
0xde0132493280	\Windows\System32\prntvpt.dll	216
0xde0132493410	\$Directory	216
0xde0132493a50	\Endpoint	216
0xde0132493be0	\Windows\Fonts\segoeuib.ttf	216
0xde0132493d70	\Windows\SysWOW64\sfc_os.dll	216
0xde0132494090	\Windows\Fonts\StaticCache.dat	216
0xde0132494220	\$Directory	216
0xde01324943b0	\Windows\SysWOW64\OneCoreCommonProxyStub.dll	216
0xde0132494540	\Windows\SysWOW64\mpr.dll	216
0xde01324949f0	\Windows\System32\en-US\wer.dll.mui	216
0xde0132494b80	\Windows\appcompat\Programs\Amcache.hve	216
0xde0132495350	\Windows\SysWOW64\rsaenh.dll	216
0xde0132495800	\Windows\SysWOW64\ieframe.dll	216
0xde0132495990	\Windows\System32\davclnt.dll	216
0xde0132495b20	\Windows\SysWOW64\linkinfo.dll	216
0xde0132495e40	\Windows\appcompat\Programs\Amcache.hve.LOG1	216
0xde0132496160	\srvsvc	216
0xde0132496480	\Windows\appcompat\Programs\Amcache.hve.LOG2	216
0xde0132496610	\Windows\System32\sfc.dll	216
0xde01324967a0	\Windows\SysWOW64\OneCoreUAPCommonProxyStub.dll	216
0xde0132496de0	\Windows\SysWOW64\MicrosoftAccountTokenProvider.dll	216
0xde0132497100	\Windows\SystemResources\imageres.dll.mun	216
0xde01324975b0	\Windows\System32\en-US\Windows.Web.dll.mui	216
0xde0132497a60	\Windows\System32\C_1257.NLS	216
0xde0132497bf0	\Windows\System32\svchost.exe	216
0xde0132497d80	\Windows\SysWOW64\Windows.Networking.Connectivity.dll	216
0xde01324980a0	\Windows\SysWOW64\mskeyprotect.dll	216
0xde01324983c0	\Users\hcsc\AppData\Local\Microsoft\OneDrive\21.220.1024.0005\Qt5Network.dll	216
0xde01324986e0	\Users\hcsc\AppData\Local\Microsoft\OneDrive\21.220.1024.0005\Qt5QmlModels.dll	216
0xde0132498870	\Windows\System32\en-US\ieframe.dll.mui	216
0xde0132498a00	\Windows\SysWOW64\cryptnet.dll	216
0xde0132498b90	\Windows\SysWOW64\webio.dll	216
0xde0132498d20	\Windows\System32\DriverStore\FileRepository\prnms003.inf_amd64_63cd996b3eeb2f69\Amd64\PrintConfig.dll	216
0xde0132498eb0	\Windows\SysWOW64\winnlsres.dll	216
0xde01324991d0	\Windows\System32\Windows.Cortana.Desktop.dll	216
0xde0132499360	\Windows\System32\C_932.NLS	216
0xde01324994f0	\Windows\SysWOW64\mshtml.dll	216
0xde0132499680	\$Directory	216
0xde0132499810	\Windows\System32\C_949.NLS	216
0xde01324999a0	\Windows\System32\C_874.NLS	216
0xde0132499b30	\Windows\System32\en-US\crypt32.dll.mui	216
0xde0132499cc0	\Dev\Query	216
0xde0132499e50	\Users\hcsc\AppData\Local\Microsoft\OneDrive\21.220.1024.0005\libcrypto-1_1.dll	216
0xde013249a300	\Windows\System32\credprovhost.dll	216
0xde013249a490	\Windows\System32\C_950.NLS	216
0xde013249a620	\Windows\System32\OnDemandBrokerClient.dll	216
0xde013249a940	\Windows\System32\wersvc.dll	216
0xde013249aad0	\SwDevice	216
0xde013249ac60	\$Directory	216
0xde013249adf0	\Windows\System32	216
0xde013249b2a0	\Windows\Fonts\segoeui.ttf	216
0xde013249b5c0	\Windows\System32\Windows.Services.TargetedContent.dll	216
0xde013249b750	\Windows\System32\WinMetadata\Windows.UI.Xaml.winmd	216
0xde013249b8e0	\$Directory	216
0xde013249bc00	\Windows\System32\DriverStore\FileRepository\prnms003.inf_amd64_63cd996b3eeb2f69\Amd64\PrintConfig.dll	216
0xde013249bd90	\$Directory	216
0xde013249c0b0	\Program Files\WindowsApps\Microsoft.WindowsStore_11910.1002.5.0_x64__8wekyb3d8bbwe\Microsoft.UI.Xaml.dll	216
0xde013249c240	\Windows\System32\cscobj.dll	216
0xde013249c3d0	\Windows\System32\C_1258.NLS	216
0xde013249c560	\Windows\System32\C_936.NLS	216
0xde013249c6f0	\Windows\System32\jscript.dll	216
0xde013249ca10	\Windows\System32\cdprt.dll	216
0xde013249cd30	\Windows\System32\en-US\Windows.Security.Authentication.Web.Core.dll.mui	216
0xde013249cec0	\$Directory	216
0xde013249d370	\$Directory	216
0xde013249d500	\Windows\System32\en-US\svchost.exe.mui	216
0xde013249dcd0	\Windows\SysWOW64\gpapi.dll	216
0xde013249de60	\Windows\System32\winevt\Logs\Microsoft-Windows-TWinUI%4Operational.evtx	216
0xde013249e310	\Windows\System32\msxml6.dll	216
0xde013249e4a0	\Windows\SysWOW64\d3d11.dll	216
0xde013249e950	\Windows\System32\weretw.dll	216
0xde013249ec70	\ProgramData\Microsoft\Windows\WER\Temp\7f0da37f-539b-4dee-bcf8-4dcb6833e740	216
0xde013249f120	\wkssvc	216
0xde013249f2b0	\Windows\CSC	216
0xde013249f440	\$Directory	216
0xde013249f5d0	\ProgramData\Microsoft\Diagnosis\TenantStorage\P-ARIA\EventStore.db	216
0xde013249f8f0	\Windows\System32\en-US\KernelBase.dll.mui	216
0xde013249fa80	\Windows\System32\Windows.ApplicationModel.Background.TimeBroker.dll	216
0xde013249fc10	\Windows\System32\stdole2.tlb	216
0xde01324a00c0	\Windows\SysWOW64\dxgi.dll	216
0xde01324a00f0	ň㉊�￿ň㉊�￿	0
0xde01324a03e0	\ProgramData\Microsoft\Windows\ClipSVC\tokens.dat	216
0xde01324a0570	\$Directory	216
0xde01324a0700	\$ConvertToNonresident	216
0xde01324a0890	\$ConvertToNonresident	216
0xde01324a0a20	\Windows\CSC\v2.0.6\temp	216
0xde01324a0ed0	\Windows\System32\spool\drivers\x64\PCC	216
0xde01324a11f0	\Sessions\2\AppContainerNamedObjects	216
0xde01324a1380	\Windows\System32\wbem\en-US\cimwin32.dll.mui	216
0xde01324a1510	\Windows\System32\winevt\Logs\Microsoft-Windows-Security-Mitigations%4KernelMode.evtx	216
0xde01324a16a0	\$Directory	216
0xde01324a1830	\Windows\SysWOW64\userenv.dll	216
0xde01324a1b50	\Windows\System32\winevt\Logs\Microsoft-Windows-Security-Mitigations%4UserMode.evtx	216
0xde01324a1e70	\Windows\System32\csrss.exe	216
0xde01324a2190	\Windows\System32	216
0xde01324a2320	\Windows\CSC\v2.0.6	216
0xde01324a24b0	\Windows\Prefetch\PfPre_b29bf6fc.mkd	216
0xde01324a2640	\Windows\CSC\v2.0.6\namespace	216
0xde01324a27d0	\Windows\System32\en-US\winsrv.dll.mui	216
0xde01324a2960	\Windows\SysWOW64\RTWorkQ.dll	216
0xde01324a2af0	\CMApi	216
0xde01324a2c80	\Windows\CSC\v2.0.6\pq	216
0xde01324a3130	\$ConvertToNonresident	216
0xde01324a32c0	\Windows\System32\wmsgapi.dll	216
0xde01324a3450	\Windows\SysWOW64\rtutils.dll	216
0xde01324a3770	\Windows\System32\dwm.exe	216
0xde01324a3900	\Users\hcsc\AppData\Local\Microsoft\Edge\User Data\Default\Storage\ext\ihmafllikibpmigkcoadcmckbfhibefp\def\SharedStorage	216
0xde01324a3c20	\Windows\SysWOW64\mssprxy.dll	216
0xde01324a40d0	\Windows\System32	216
0xde01324a48a0	\Windows\System32\fontdrvhost.exe	216
0xde01324a5520	\Windows\SysWOW64\prnfldr.dll	216
0xde01324a5840	\Windows\SysWOW64\imgutil.dll	216
0xde01324a59d0	\Windows\SysWOW64\msfeeds.dll	216
0xde01324a5cf0	韪	216
0xde01324a61a0	\Sessions\2\AppContainerNamedObjects\S-1-15-2-95739096-486727260-2033287795-3853587803-1685597119-444378811-2746676523	216
0xde01324a6330	\$Directory	216
0xde01324a64c0	\Windows\SysWOW64\msimg32.dll	216
0xde01324a6650	\Windows\System32\spool\drivers\x64\PCC	216
0xde01324a67e0	\Windows\SysWOW64\netprofm.dll	216
0xde01324a6970	\Windows\SysWOW64\MP3DMOD.DLL	216
0xde01324a6b00	\Windows\SysWOW64\MMDevAPI.dll	216
0xde01324a6e20	\Program Files\Common Files\microsoft shared\ink\IpsPlugin.dll	216
0xde01324a7aa0	\Windows\System32\spool\drivers\x64\3\FXSUI.DLL	216
0xde01324a7c30	\Windows\SysWOW64\wbemcomn.dll	216
0xde01324a7dc0	\Windows\SysWOW64\npmproxy.dll	216
0xde01324a8400	\Windows\System32	216
0xde01324a8590	\Windows\SysWOW64\MrmCoreR.dll	216
0xde01324a8720	\Windows\SysWOW64\AudioSes.dll	216
0xde01324a8d60	\Windows\SysWOW64\diagnosticdataquery.dll	216
0xde01324a93a0	\Windows\System32\en-US\dwm.exe.mui	216
0xde01324a96c0	\Windows\SysWOW64\msftedit.dll	216
0xde01324a9b70	\$Directory	216
0xde01324a9e90	\Windows\System32\en-US\d2d1.dll.mui	216
0xde01324aa1b0	\$Directory	216
0xde01324aa340	\CMApi	216
0xde01324aa7f0	\Windows\Resources\Themes\aero\aero.msstyles	216
0xde01324aab10	\Windows\System32\bidispl.dll	216
0xde01324ab2e0	\$Directory	216
0xde01324ab600	\SwDevice	216
0xde01324ac410	\$Directory	216
0xde01324acbe0	\CMNotify	216
0xde01324ad090	\Users\hcsc\NTUSER.DAT{53b39e88-18c4-11ea-a811-000d3aa4692b}.TM.blf	216
0xde01324ad3b0	\Users\hcsc\AppData\Local\Microsoft\Windows\UsrClass.dat.LOG1	216
0xde01324ad540	\Device\HarddiskVolume2\Users\hcsc\NTUSER.DAT{53b39e88-18c4-11ea-a811-000d3aa4692b}.TM	216
0xde01324add10	\Users\hcsc\ntuser.dat.LOG2	216
0xde01324adea0	\Users\hcsc\NTUSER.DAT{53b39e88-18c4-11ea-a811-000d3aa4692b}.TMContainer00000000000000000001.regtrans-ms	216
0xde01324ae350	\Users\hcsc\NTUSER.DAT{53b39e88-18c4-11ea-a811-000d3aa4692b}.TMContainer00000000000000000002.regtrans-ms	216
0xde01324ae4e0	\Users\hcsc\AppData\Local\Microsoft\Windows\UsrClass.dat	216
0xde01324ae800	\Windows\System32\en-US\crypt32.dll.mui	216
0xde01324ae990	\CMNotify	216
0xde01324aeb20	\CMNotify	216
0xde01324aecb0	\Users\hcsc\NTUSER.DAT	216
0xde01324af160	\Device\HarddiskVolume2\Users\hcsc\NTUSER.DAT{53b39e88-18c4-11ea-a811-000d3aa4692b}.TM	216
0xde01324af610	\Users\hcsc\ntuser.dat.LOG1	216
0xde01324af7a0	\CMNotify	216
0xde01324af930	\CMNotify	216
0xde01324afc50	\Windows\System32	216
0xde01324afde0	\$Directory	216
0xde01324b0290	\$Directory	216
0xde01324b0420	\Users\hcsc\AppData\Local\Microsoft\Windows\UsrClass.dat.LOG2	216
0xde01324b05b0	\Users\hcsc\AppData\Local\Microsoft\Windows\UsrClass.dat{203f28b2-ec07-11ee-8bc2-080027cca7be}.TM.blf	216
0xde01324b0740	\Windows\WinSxS\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.19041.1110_none_60b5254171f9507e	216
0xde01324b0a60	\Users\hcsc\AppData\Local\Microsoft\Credentials	216
0xde01324b0d80	\Windows\System32\winevt\Logs\Microsoft-Windows-Authentication User Interface%4Operational.evtx	216
0xde01324b10a0	\Windows\System32\en-US\user32.dll.mui	216
0xde01324b13c0	\CMNotify	216
0xde01324b16e0	\Windows\System32\msidle.dll	216
0xde01324b1a00	\Windows\System32\sihost.exe	216
0xde01324b24f0	\$ConvertToNonresident	216
0xde01324b2680	\Windows\System32\svchost.exe	216
0xde01324b2810	\Windows\System32\winevt\Logs\Microsoft-Windows-Diagnostics-Performance%4Operational.evtx	216
0xde01324b29a0	\Users\hcsc\AppData\Local\Microsoft\Windows\UsrClass.dat{203f28b2-ec07-11ee-8bc2-080027cca7be}.TMContainer00000000000000000001.regtrans-ms	216
0xde01324b2b30	\Users\hcsc\AppData\Local\Microsoft\Windows\UsrClass.dat{203f28b2-ec07-11ee-8bc2-080027cca7be}.TMContainer00000000000000000002.regtrans-ms	216
0xde01324b2e50	\Users\hcsc\AppData\Roaming\Microsoft\Credentials	216
0xde01324b3170	\CMApi	216
0xde01324b3620	\Windows\System32	216
0xde01324b37b0	\Windows\System32\ctfmon.exe	216
0xde01324b3ad0	\Users\hcsc\AppData\Local\Microsoft\Windows\Notifications\wpndatabase.db-wal	216
0xde01324b3c60	\Users\hcsc\AppData\Local\Microsoft\Windows\Notifications\WPNPRMRY.tmp	216
0xde01324b3df0	\$ConvertToNonresident	216
0xde01324b4110	\Windows\System32\en-US\ctfmon.exe.mui	216
0xde01324b4430	\Windows\System32\en-US\crypt32.dll.mui	216
0xde01324b4a70	\Users\hcsc\AppData\Local\Microsoft\Windows\Notifications\wpndatabase.db-shm	216
0xde01324b4c00	\CMApi	216
0xde01324b50b0	\$ConvertToNonresident	216
0xde01324b5240	\Windows\System32	216
0xde01324b56f0	\Windows\System32\en-US\svchost.exe.mui	216
0xde01324b5880	\$Directory	216
0xde01324b5d30	\$Directory	216
0xde01324b5ec0	\CMNotify	216
0xde01324b61e0	\$Directory	216
0xde01324b6820	\Windows\System32\en-US\datamap.0409.dat	216
0xde01324b6b40	\$Directory	216
0xde01324b6e60	\Windows\WinSxS\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.19041.1110_none_60b5254171f9507e	216
0xde01324b74a0	\Windows\System32\Windows.UI.AppDefaults.dll	216
0xde01324b7630	\Windows\explorer.exe	216
0xde01324b7e00	\Windows\WinSxS\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.19041.1110_none_60b5254171f9507e	216
0xde01324b8120	\Windows\System32	216
0xde01324b85d0	\Windows\WinSxS\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.19041.1110_none_60b5254171f9507e	216
0xde01324b8760	\$Directory	216
0xde01324b88f0	\Windows\en-US\explorer.exe.mui	216
0xde01324b9ed0	\Windows\System32\en-US\propsys.dll.mui	216
0xde01324ba380	\Windows\Fonts\micross.ttf	216
0xde01324bace0	\Windows\System32\en-US\shell32.dll.mui	216
0xde01324bae70	\Windows\System32\en-US\KernelBase.dll.mui	216
0xde01324bb190	\Windows\System32\en-US\windows.storage.dll.mui	216
0xde01324be520	\$Directory	216
0xde01324be840	\$Directory	216
0xde01324bf330	\Windows\Fonts\StaticCache.dat	216
0xde01324c0460	\Windows\System32\mycomput.dll	216
0xde01324c1bd0	\$Directory	216
0xde01324c29e0	\Users\hcsc\AppData\Local\Microsoft\Windows\Caches\cversions.3.db	216
0xde01327981e0	\Users\hcsc\AppData\Local\Microsoft\Edge\User Data\Default\shared_proto_db\metadata\MANIFEST-000002	216
0xde0132798370	\Users\hcsc\AppData\Local\Microsoft\Edge\User Data\Default\GPUCache\data_1	216
0xde0132798500	\Users\hcsc\AppData\Local\Microsoft\Edge\User Data\Default\Cache\Cache_Data\index	216
0xde0132798690	\$ConvertToNonresident	216
0xde0132798820	\$ConvertToNonresident	216
0xde0132798b40	\Endpoint	216
0xde0132798cd0	\Users\hcsc\AppData\Local\Microsoft\Edge\User Data\Default\GPUCache\data_1	216
0xde0132798e60	\Users\hcsc\AppData\Local\Microsoft\Edge\User Data\Default\GPUCache\data_2	216
0xde0132799180	\Users\hcsc\AppData\Local\Microsoft\Edge\User Data\Default\Cache\Cache_Data\data_0	216
0xde01327994a0	\$ConvertToNonresident	216
0xde0132799630	\Windows\System32\oleaut32.dll	216
0xde01327997c0	\Users\hcsc\AppData\Local\Microsoft\Edge\User Data\Default\Extension Scripts\LOG	216
0xde0132799950	\$Directory	216
0xde0132799ae0	\Windows\System32\SecurityHealthService.exe	216
0xde0132799c70	\Program Files\WindowsApps\Microsoft.WindowsStore_11910.1002.5.0_x64__8wekyb3d8bbwe\WinStore.App.exe	216
0xde0132799e00	\Windows\WinSxS\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.19041.1110_none_60b5254171f9507e	216
0xde013279a120	\$Directory	216
0xde013279a2b0	\Windows\System32\en-US\windows.storage.dll.mui	216
0xde013279a440	\Users\hcsc\AppData\Local\Microsoft\Edge\User Data\Default\GPUCache\data_0	216
0xde013279a5d0	\$ConvertToNonresident	216
0xde013279a760	\Users\hcsc\AppData\Local\Microsoft\Edge\User Data\Default\Cache\Cache_Data\index	216
0xde013279a8f0	\Program Files (x86)\Microsoft\EdgeUpdate\Install\{56888A3B-236D-4C45-B20B-784A47C36CE8}\MicrosoftEdge_X64_122.0.2365.92.exe	216
0xde013279aa80	\Program Files (x86)\Microsoft\EdgeUpdate\1.3.185.27	216
0xde013279ac10	\Users\hcsc\AppData\Local\Microsoft\Edge\User Data\Default\Extension Scripts\LOCK	216
0xde013279ada0	\Users\hcsc\AppData\Local\Microsoft\Edge\User Data\Default\GPUCache\data_0	216
0xde013279b250	\$Directory	216
0xde013279b3e0	\Users\hcsc\AppData\Local\Microsoft\Edge\User Data\Default\GPUCache\data_2	216
0xde013279b700	\Users\hcsc\AppData\Local\Microsoft\Edge\User Data\Default\GPUCache\data_3	216
0xde013279b890	\$Directory	216
0xde013279ba20	\$Directory	216
0xde013279bbb0	\Windows\SystemTemp\MsEdgeCrashpad\settings.dat	216
0xde013279bd40	\Users\hcsc\AppData\Local\Microsoft\Edge\User Data\Default\Network\Trust Tokens-journal	216
0xde013279c1f0	\Users\hcsc\AppData\Local\Microsoft\Edge\User Data\Default\DawnCache\index	216
0xde013279c380	\Users\hcsc\AppData\Local\Microsoft\Edge\User Data\Default\DawnCache\index	216
0xde013279c6a0	\crashpad_6468_POOIHOCDRBOHWKDK	216
0xde013279c830	\$Directory	216
0xde013279c9c0	\$Directory	216
0xde013279cce0	\Users\hcsc\AppData\Local\Microsoft\Edge\User Data\Default\Local Storage\leveldb\MANIFEST-000002	216
0xde013279ce70	\$ConvertToNonresident	216
0xde013279d190	\Users\hcsc\AppData\Local\Microsoft\Edge\User Data\Default\Network\Trust Tokens	216
0xde013279d4b0	\Program Files (x86)\Microsoft\EdgeWebView\Temp\source6468_1352775626\MSEDGE.7z	216
0xde013279d640	\$ConvertToNonresident	216
0xde013279d7d0	\Windows\SysWOW64\winsta.dll	216
0xde013279daf0	\Users\hcsc\AppData\Local\Microsoft\Edge\User Data\Default\ExtensionActivityEdge	216
0xde013279dc80	\Users\hcsc\AppData\Local\Microsoft\Edge\User Data\Default\Local Storage\leveldb\000003.log	216
0xde013279de10	\$Directory	216
0xde013279e130	\Windows\System32\MbaeApiPublic.dll	216
0xde013279e2c0	\Users\hcsc\AppData\Local\Microsoft\Edge\User Data\Default\GPUCache\data_3	216
0xde013279e450	\Windows\SystemTemp\MsEdgeCrashpad\throttle_store.dat	216
0xde013279e770	\Endpoint	216
0xde013279e900	\Windows\System32\SetNetworkLocationFlyout.dll	216
0xde013279ea90	\Users\hcsc\AppData\Local\Microsoft\OneDrive\21.220.1024.0005\FileSync.LocalizedResources.dll	216
0xde013279ec20	\Users\hcsc\AppData\Local\Microsoft\Edge\User Data\Default\Storage\ext\ihmafllikibpmigkcoadcmckbfhibefp\def\Session Storage\000003.log	216
0xde013279edb0	\Sessions\2\AppContainerNamedObjects\S-1-15-2-283421221-3183566570-1718213290-751554359-3541592344-2312209569-3374928651	216
0xde013279f0d0	\Windows\System32\en-US\dui70.dll.mui	216
0xde013279f260	\Windows\SystemApps\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\TextInputHost.exe	216
0xde013279f580	\Windows\SysWOW64\samcli.dll	216
0xde013279f8a0	\Windows\SysWOW64\Windows.Services.TargetedContent.dll	216
0xde013279fa30	\Windows\WinSxS\amd64_microsoft.windows.gdiplus_6595b64144ccf1df_1.1.19041.2006_none_919e9136cc8d4791	216
0xde01327a0390	\Users\hcsc\AppData\Local\Microsoft\Edge\User Data\Default\Extension State\LOG	216
0xde01327a06b0	\Users\hcsc\AppData\Local\Microsoft\Edge\User Data\Default\Extension State\LOCK	216
0xde01327a0840	\Windows\Fonts\segoeui.ttf	216
0xde01327a09d0	\Users\hcsc\AppData\Local\Microsoft\Edge\User Data\Default\ExtensionActivityEdge-journal	216
0xde01327a0cf0	\ProgramData\Microsoft\Windows\AppRepository\Packages\MicrosoftWindows.Client.CBS_120.2212.4180.0_x64__cw5n1h2txyewy\ActivationStore.dat	216
0xde01327a0e80	\Windows\System32\shpafact.dll	216
0xde01327a11a0	\Users\hcsc\AppData\Local\Microsoft\OneDrive\21.220.1024.0005\ucrtbase.dll	216
0xde01327a1330	\Endpoint	216
0xde01327a14c0	\Windows\System32\Microsoft\Protect\S-1-5-18\Preferred	216
0xde01327a1650	\Users\hcsc\AppData\Local\Microsoft\OneDrive\21.220.1024.0005\FileSync.Resources.dll	216
0xde01327a1c90	\Windows\System32\hcproviders.dll	216
0xde01327a1e20	\Windows\WinSxS\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.19041.1110_none_60b5254171f9507e	216
0xde01327a22d0	\Windows\SysWOW64\OnDemandConnRouteHelper.dll	216
0xde01327a2780	\Windows\System32\en-US\hcproviders.dll.mui	216
0xde01327a2910	\Windows\System32\ApplicationFrameHost.exe	216
0xde01327a2c30	\Windows\SysWOW64\MicrosoftAccountWAMExtension.dll	216
0xde01327a2dc0	\Windows\SysWOW64\mlang.dll	216
0xde01327a3270	\$ConvertToNonresident	216
0xde01327a3590	\Program Files (x86)\Microsoft\EdgeUpdate\1.3.185.27	216
0xde01327a38b0	\Users\hcsc\AppData\Local\Microsoft\OneDrive\21.220.1024.0005\en\FileSync.LocalizedResources.dll.mui	216
0xde01327a3bd0	\Windows\SysWOW64\Windows.UI.dll	216
0xde01327a3d60	\Users\hcsc\AppData\Local\Microsoft\OneDrive\21.220.1024.0005\FileSyncClient.dll	216
0xde01327a3ef0	\Users\hcsc\AppData\Local\Microsoft\Edge\User Data\Default\AssistanceHome\AssistanceHomeSQLite	216
0xde01327a4080	\SearchTextHarvester	216
0xde01327a4210	\Windows\WinSxS\amd64_microsoft.windows.gdiplus_6595b64144ccf1df_1.1.19041.2006_none_919e9136cc8d4791\GdiPlus.dll	216
0xde01327a43a0	\Windows\System32\en-US\crypt32.dll.mui	216
0xde01327a46c0	\Windows\SysWOW64\dwmapi.dll	216
0xde01327a4850	\Windows\System32\werconcpl.dll	216
0xde01327a49e0	\$ConvertToNonresident	216
0xde01327a4b70	\Users\hcsc\AppData\Local\Microsoft\Edge\User Data\GrShaderCache\data_0	216
0xde01327a4d00	\Windows\System32\winevt\Logs\Microsoft-Windows-Windows Defender%4WHC.evtx	216
